transaction_id,customer_id,amount
181,221,140.08229169683793
182,72,1114.9112676724928
183,149,478.2111341779373
184,537,211.2483271964214
185,168,547.38642413437
186,530,90.38367387924592
187,61,210.16411988355327
188,537,171.32405798342455
189,823,1145.5430399571949
190,620,1192.1311862645882
191,858,539.3760269131066
192,355,1040.1875059281683
193,935,1604.082166040082
194,25,177.639421895212
195,575,335.9015718507253
196,810,1302.7950700156678
197,329,412.444135802917
198,785,181.4478169672048
199,691,1036.632047970776
200,582,564.5888194537141
201,776,942.7204273307177
202,10,1256.7259617669806
203,111,450.2786191488022
204,168,515.6861513849486
205,548,453.8551095727461
206,152,1086.269652116025
207,74,430.73415424713863
208,938,228.90914566068537
209,382,294.38227793940985
210,390,243.32467886057665
211,549,881.2622322589629
212,747,69.77138655107181
213,872,363.4721816647179
214,485,287.3823840897542
215,238,881.2057375640668
216,875,148.218753129089
217,139,355.83524926597863
218,296,993.2284596901918
219,655,389.0532660811995
220,449,1475.3611647018288
221,852,994.3157052518274
222,861,528.8017079580734
223,55,929.537762627512
224,105,1076.3656955050958
225,424,512.5221033314955
226,731,451.89828601738543
227,537,200.54262744880336
228,420,742.3770086438033
229,343,983.6718715123797
230,612,82.02449130438556
231,828,60.28380744320451
232,503,237.3630105740707
233,726,959.8822836060478
234,588,1006.3561029440739
235,904,519.6744766189175
236,869,1017.7992371846193
237,27,513.1634197928179
238,889,546.6300044916395
239,113,1089.3802987067827
240,91,553.6970034583632
241,832,260.38506332982263
242,891,539.106378322225
243,942,1075.2110124471371
244,418,104.09221764924942
245,325,603.2717440472197
246,202,988.3022971882663
247,382,203.31155191040605
248,391,564.480006282586
249,294,341.9817831888725
250,312,355.0340457777497
251,116,589.1594048498876
252,844,272.9554155340337
253,605,1325.0911935434533
254,169,321.38976031531934
255,101,861.331023132984
256,803,514.9646699155164
257,85,831.0416359021026
258,43,1332.9864801131482
259,29,1425.2412585829159
260,272,160.1506799237515
261,523,40.15101642888767
262,759,1273.94749484977
263,348,477.5756701280517
264,530,83.3424599767778
265,145,1271.583822129181
266,918,346.9731034559036
267,238,849.8772718825096
268,521,300.6550914447132
269,171,166.88903343262066
270,446,476.30992937393495
271,259,900.1140911707885
272,676,1115.1039721750126
273,559,576.4831465115087
274,63,595.382815207586
275,237,71.097587832689
276,192,246.4894735344866
277,156,1503.2810212232948
278,592,970.5187374747707
279,228,387.92475948172313
280,499,167.02684354233253
281,257,150.90194069761048
282,653,235.771485036096
283,117,441.4043042269775
284,402,453.69970881231444
285,558,1362.8073151003334
286,892,1155.515168312775
287,193,927.3221118739922
288,118,349.60938673293
289,923,496.68805564089257
290,406,234.2884958869658
291,380,486.20126436745016
292,778,114.2056367696783
293,794,432.65275128246503
294,267,563.8693515730273
295,503,232.84645322665588
296,702,775.340982542323
297,506,921.5619925290982
298,844,257.63087108567186
299,784,1125.2811444905606
300,322,122.90764671173518
301,308,850.2491292245587
302,926,391.67943820888456
303,426,443.0316212455789
304,219,1390.3876589522868
305,358,1362.060704269054
306,913,1284.861048430712
307,848,926.8985693923395
308,798,315.7368510963296
309,434,458.71355230844944
310,820,392.76209936674474
311,236,409.5115007840214
312,677,220.26101395723805
313,249,414.1084703415807
314,796,426.2171456084113
315,772,526.3697923210466
316,573,336.2410803022326
317,296,991.6453211590654
318,307,26.94271658740351
319,345,123.28135670600588
320,28,962.0135999181638
321,689,359.1853612816435
322,709,1042.5625773659256
323,1,37.044873351753715
324,202,947.6452018933945
325,312,445.20050137325245
326,297,563.063997308092
327,928,100.16655696318702
328,708,890.7525040286046
329,460,1240.7998241231264
330,666,1235.142095150847
331,401,970.17003474726
332,722,456.5806082192823
333,927,187.56543325194255
334,562,252.12395890018416
335,9,193.05028337505811
336,815,422.9943686904835
337,278,372.2853413824557
338,96,1061.7048441759546
339,823,1213.374294602942
340,405,425.734598186909
341,939,1388.0509979188118
342,97,198.1702227926173
343,695,171.3210551753869
344,628,574.3651256924974
345,446,520.2945889470323
346,401,1024.41763416114
347,294,350.15571823431435
348,171,180.61259548615817
349,227,198.96657218335184
350,269,423.6934202100263
351,900,364.4094340829727
352,4,752.1518311017412
353,645,212.65945778844204
354,128,420.80027592857203
355,285,1391.1257076159056
356,47,327.2377330967758
357,352,361.18911196977456
358,15,1305.4320690719567
359,894,953.8569757292827
360,772,550.294848546439
361,481,1505.8212908350765
362,173,1029.7042539749311
363,528,96.60663404410494
364,744,271.0170567657217
365,822,160.15401987719528
366,139,336.00333791540334
367,275,753.9440199321351
368,580,99.79027652077669
369,676,1092.5585985257605
370,105,1023.7501004138179
371,878,145.10151351183626
372,203,505.09682342133874
373,608,737.7150831148303
374,744,280.67864109816645
375,827,935.9492361889965
376,128,412.14938805999606
377,874,1115.3966479758265
378,886,296.04980540850704
379,722,461.1775112257302
380,37,407.53334438020954
381,2,557.6120378102437
382,715,1618.297540215393
383,801,425.2139754548681
384,406,178.43023350063038
385,645,191.65666728476265
386,946,452.80527273705695
387,406,202.8938127403686
388,612,110.4385957093227
389,144,464.4579078865119
390,116,601.0924809431142
391,264,650.9564981621052
392,543,998.6719910959525
393,827,977.2630617208684
394,731,501.92073883430805
395,381,449.45823968472206
396,188,507.6741835584587
397,606,390.4506362020366
398,475,1515.0722247390402
399,682,232.44468886790094
400,894,947.8181469027948
401,179,116.05086354596267
402,239,370.44530705027563
403,492,239.50179857818244
404,197,519.6711283386038
405,120,463.0681450310597
406,389,488.929547532761
407,712,935.3824009181171
408,341,1403.3154590210452
409,148,520.4662736914543
410,483,497.6870212683037
411,939,1318.5775972316571
412,81,240.05678281371254
413,805,1281.6203239847598
414,813,487.6947368146315
415,898,1221.5835554851644
416,926,456.7452123827337
417,513,259.2003821343776
418,329,423.6183854474423
419,572,455.398830507488
420,446,459.1518511930377
421,36,877.1523887334922
422,891,522.0040368293035
423,499,202.1170354760138
424,323,535.2421334284479
425,544,401.6671437437337
426,343,959.2362704561904
427,500,437.6853508124558
428,583,422.77574481888763
429,936,444.3543030301979
430,934,1383.5498875390588
431,388,1015.9127427812965
432,285,1403.1387021056867
433,760,229.3108789831507
434,279,371.6490200213984
435,132,467.23685475740854
436,894,1031.3375594666745
437,861,451.86363947350924
438,553,473.2974185589512
439,949,85.84038321578444
440,732,584.9307003793668
441,321,147.23491593997574
442,50,176.89682126902653
443,950,1411.5074876193735
444,754,468.9213603312942
445,583,448.04341086330595
446,803,512.5411514407982
447,138,1468.5114074159317
448,524,1100.8929375095397
449,612,64.97813336543759
450,110,383.87130841093534
451,482,494.50748369905136
452,481,1439.8842638151175
453,272,158.5063689916113
454,873,1089.5733655272445
455,740,423.3045057763372
456,435,488.4178974074258
457,599,1000.8748234159568
458,349,411.28959870212316
459,584,349.79697340116
460,904,453.89441292122916
461,363,337.0311848353928
462,492,215.46871440067457
463,214,429.09315079430075
464,768,448.15440791100855
465,914,476.82023184733254
466,366,482.0390424009157
467,839,1112.7813612003229
468,338,397.78058913407125
469,220,563.5356774603588
470,299,217.63834367561938
471,695,217.6628102862495
472,571,540.0384488053485
473,365,542.8766653571896
474,833,871.0737061066957
475,161,425.74499884248354
476,942,1095.154624715579
477,586,107.80246807239197
478,86,459.2625956356434
479,504,401.5687560294697
480,75,419.8296990626671
481,724,722.4406269769242
482,365,509.61038922922677
483,303,188.33757399190566
484,656,501.494430990778
485,132,468.61581041887024
486,246,1236.520482362095
487,548,480.5026705789088
488,578,1345.1228419242807
489,351,523.4222982496545
490,570,481.49422735011285
491,296,932.2824357892813
492,485,319.1536031856399
493,414,322.46107410414703
494,576,483.3636346920541
495,111,470.6301063705916
496,387,461.2555586497776
497,812,155.9681511077091
498,933,828.8450672609231
499,96,935.4431661146768
500,298,450.22422022654393
501,543,1031.6241627310637
502,442,277.80892310536774
503,779,469.8209190386701
504,69,525.720341339572
505,338,414.41049592979374
506,708,956.3807921666828
507,853,1089.72804031277
508,206,1348.481312607667
509,156,1493.594648395497
510,672,1314.458983977108
511,560,794.4211969952904
512,516,526.2248537995631
513,115,453.4340572999731
514,593,1223.3467017620364
515,547,778.8052248263624
516,644,553.3074520763471
517,797,174.4175251737256
518,368,201.13948827033695
519,876,320.05800334476424
520,738,267.87886968924835
521,325,591.6270418613063
522,897,396.7221464969396
523,111,464.8532081328642
524,872,346.11832459900245
525,89,1494.0520462531333
526,906,485.7234564602952
527,359,1071.7945637233536
528,213,323.7076798713854
529,122,1563.7440674152322
530,481,1509.4543865131564
531,83,1402.8909015408651
532,562,236.57589709452114
533,359,1025.3921495934019
534,558,1424.750744927148
535,370,237.50685986974912
536,134,865.7133348552273
537,801,427.01507520388685
538,553,483.88298595826643
539,777,186.3448814954957
540,732,570.7906037206877
541,885,543.9310079234821
542,280,116.80400015589132
543,268,227.20111798932538
544,27,503.54874813418616
545,509,539.0570496822875
546,272,161.96723947393625
547,139,344.5553016574824
548,570,444.44848375301376
549,695,183.71257849400837
550,17,373.91438001682525
551,491,444.6781532050151
552,469,1097.968985655052
553,311,502.2644126002878
554,570,451.28216082650835
555,184,512.9935542040997
556,625,401.78291752690865
557,207,330.0337989083991
558,101,936.3291728351737
559,821,410.21901856079603
560,32,362.32193974090177
561,705,390.6867874516207
562,298,393.8176452962449
563,503,223.59755575951527
564,241,1188.8945813820915
565,918,324.1731002144535
566,508,1418.2787645947924
567,578,1223.9478818796035
568,710,1329.9943043764217
569,70,365.56614294948633
570,576,486.2765397901167
571,858,487.7583880460508
572,805,1313.650213137958
573,45,522.2139027812069
574,405,454.78674418856866
575,572,451.52800181967257
576,5,535.1638884464328
577,887,307.3972122740619
578,26,478.78999419680173
579,639,881.678579221358
580,235,524.9194170077126
581,414,353.32857727310085
582,183,203.8062050608009
583,494,325.07425600572714
584,591,1020.6310684301822
585,554,459.9083148137379
586,676,951.0567853819548
587,673,743.3322755432935
588,694,727.1800072434031
589,376,447.34501416018554
590,441,770.7590516757815
591,923,406.8116949709458
592,762,517.0957821709693
593,685,124.93358273906038
594,642,392.5577373272322
595,505,384.2639730485049
596,65,578.3462432134454
597,706,1169.2498249299606
598,328,406.94578668269526
599,391,571.8888094934775
600,265,263.6207712501457
601,207,307.99510612742694
602,287,1476.1884325255387
603,533,795.8766250685023
604,550,1450.8875488870551
605,259,734.1873564401216
606,894,971.2190854234952
607,761,181.97409952389305
608,298,375.5765568284913
609,620,1198.8673571027145
610,53,78.59187217275678
611,153,164.15878999395724
612,72,1126.1385129730934
613,460,1277.8909726560112
614,303,199.0831126914309
615,456,339.4623552833735
616,284,1071.4508619704502
617,245,85.60082566023362
618,938,238.50148122025314
619,766,92.49551911657981
620,650,811.0116255198926
621,279,335.9955203165417
622,454,433.96582198752134
623,285,1272.9611431636451
624,917,430.03087595680665
625,641,360.9791386304872
626,791,447.5868414852695
627,196,966.0304966403575
628,214,418.7727680261465
629,396,567.281791692389
630,163,389.894083372698
631,214,421.73269582693683
632,297,594.4403882046765
633,610,893.3391291789576
634,17,367.3711087259736
635,284,1047.9793755773603
636,481,1478.9656122426886
637,30,179.18215017146358
638,158,454.9300154114637
639,501,1024.2694266443416
640,916,1174.2111673980585
641,891,578.4763505847179
642,310,535.2578013413124
643,624,114.21032431174109
644,573,340.07446716986215
645,469,1072.4781764193162
646,46,275.31793334212847
647,392,985.1270388874817
648,898,1225.0080417346887
649,726,974.2840078896738
650,224,1311.4858284233894
651,469,1105.007338207085
652,434,408.9349832084948
653,251,354.9214923729157
654,852,1004.3898942938048
655,146,1075.76661301087
656,377,309.7099989017726
657,738,233.93373000602816
658,11,152.49631148572888
659,882,322.9172994234522
660,475,1589.2035748612243
661,317,505.8676776813804
662,455,125.98442128439184
663,95,502.05733119520863
664,314,342.7437634762847
665,923,464.92950533253975
666,386,393.03285299423857
667,910,506.2424154137636
668,582,547.2994036504684
669,341,1373.6044881289558
670,432,1215.951255226776
671,387,452.5098739976248
672,560,753.5305543517572
673,582,527.0071711994037
674,551,737.9311722061939
675,596,826.9997528623829
676,103,552.5894681093408
677,149,516.3284281864117
678,358,1210.1879887191394
679,114,498.49500271515257
680,135,430.39811273348255
681,761,140.63376007976746
682,695,184.28238306933258
683,565,1186.495770405615
684,317,457.4721923290918
685,436,404.4878697416026
686,65,590.1165386502101
687,852,1047.753846148844
688,777,162.34942942800393
689,18,829.4079789871865
690,652,415.0202805030857
691,586,104.29552775540375
692,239,388.44397425525585
693,179,132.50571686555514
694,440,916.1306140912762
695,570,473.39853782832245
696,714,176.8318408372884
697,203,475.3026982881377
698,858,456.7173281965985
699,943,495.0385479097263
700,610,863.0818894590814
701,602,1467.0825696917823
702,628,565.7070773477508
703,292,307.55668024161525
704,77,428.2020337111793
705,446,468.9615964441454
706,754,423.29567420665285
707,629,329.1631818834927
708,86,541.244061490734
709,53,68.43101213084313
710,12,903.2190026415769
711,763,349.66655715283974
712,366,518.7943009778193
713,351,549.4403730203052
714,214,422.0698447981345
715,948,916.0005407856097
716,876,349.8256432449833
717,596,952.7524615982898
718,912,298.4424185910072
719,896,1317.9707412865564
720,942,1072.898243416688
721,390,240.1814717616727
722,358,1310.9916039942227
723,559,518.8887893306851
724,288,325.7068081281731
725,334,1449.6408306579938
726,164,1374.4379328159755
727,530,114.27289839413373
728,431,1250.8243093202868
729,394,117.37028117511028
730,877,1025.3705476683447
731,560,783.8930864345831
732,432,1297.6247390347703
733,131,858.0440574613737
734,782,365.4584514071543
735,519,441.3931712353844
736,294,387.2822295163161
737,440,978.247562983359
738,559,562.1340696907087
739,171,162.19312071068026
740,878,174.19358342198663
741,529,367.5935857273406
742,463,367.2740630332871
743,166,856.6728857242701
744,595,874.6135112258132
745,194,106.50101109728482
746,268,257.20903056351915
747,682,207.729066946205
748,104,1266.6828658794686
749,334,1388.989464026008
750,453,166.09755487538956
751,379,893.0895901712114
752,891,560.881477412843
753,879,1427.5463331226274
754,468,297.1526420439804
755,691,1105.67593747215
756,298,392.9465479545312
757,198,439.6579964382497
758,617,1608.2738312629467
759,696,265.2185497149237
760,365,504.02345131473396
761,746,1026.032261193515
762,134,985.7381594273018
763,65,598.7538887000104
764,247,501.9176816431798
765,889,479.22928154099213
766,873,1119.5369522854996
767,655,424.4168646223291
768,193,858.395475245856
769,43,1202.0871042418485
770,100,390.3760445988612
771,854,359.87350766500816
772,334,1305.604965460562
773,483,459.26215959557504
774,275,812.9031075577918
775,132,484.07625299519026
776,380,517.1640117543376
777,758,271.97647939093054
778,907,496.06342108687903
779,483,467.2377267953849
780,380,482.3991723582537
781,731,534.27335804633
782,202,1121.6658558641823
783,822,145.12737790191719
784,375,1334.3484964297918
785,822,88.15410582139086
786,616,91.9226644260716
787,95,507.1159201843507
788,749,427.5852302525882
789,355,1065.0017554924239
790,729,391.0621275309614
791,595,962.3935955930565
792,61,167.18211673731864
793,684,546.0055954818666
794,486,188.1121663437174
795,122,1464.6783118424921
796,158,511.98464976639804
797,154,1062.6300694779636
798,48,1327.2957009025838
799,488,983.6374280507943
800,154,1158.5994165564075
801,524,1144.4256373811531
802,527,501.84699554064173
803,103,527.6411618483024
804,316,1019.7948472283601
805,881,1179.195774895884
806,553,547.6014837905121
807,11,175.37924879102283
808,944,338.2257483018486
809,400,438.60300045183703
810,135,401.35989510133834
811,852,974.4647562426071
812,907,517.3754563350813
813,2,464.2145352702065
814,672,1250.5739380442005
815,63,477.88614046781674
816,793,497.81814726256164
817,365,524.9406955855779
818,219,1416.5032537240963
819,148,510.96628933190283
820,798,285.72986873365835
821,294,428.1282442393389
822,767,339.60926478716067
823,85,1001.205856367619
824,891,533.8856656992157
825,127,529.6106909660296
826,380,510.0302779186273
827,274,517.6727892861712
828,880,466.1162638804233
829,729,325.7664385708392
830,508,1386.3388158560924
831,591,971.7978452973637
832,175,912.5006081453973
833,81,240.61978939541132
834,117,463.97680220570936
835,570,467.60095592203913
836,628,650.5832939208357
837,382,295.24470276821813
838,937,975.370693582241
839,566,286.9727070362754
840,933,864.1739548836399
841,154,1090.6388066484178
842,900,373.06240780225187
843,660,120.8110923985478
844,779,499.72865252590424
845,841,442.54749659151855
846,10,1269.994367188593
847,706,1167.7851339661963
848,481,1487.916182227658
849,892,1166.2244692013026
850,196,932.8588665541957
851,609,68.64665324957154
852,734,981.7952683644942
853,923,407.36064995136775
854,92,1054.1732129845889
855,386,459.5371413127724
856,387,502.4184579455143
857,559,582.0523611265977
858,127,472.59650932904646
859,937,920.2590220730347
860,209,267.0929981422821
861,755,51.85710017892981
862,564,350.0348294730605
863,200,1019.6915833757117
864,479,153.16633851067567
865,75,449.19099341898834
866,161,379.42159775288223
867,163,446.503851331447
868,930,455.74178712703093
869,34,282.3974242412638
870,492,244.64212884054785
871,287,1446.6803904715896
872,581,1562.9084140534856
873,764,169.43582183958296
874,181,432.6576129864359
875,287,1382.1996448170178
876,573,371.5565402357546
877,355,992.5258866274659
878,211,514.1564455309428
879,676,1073.8296158118044
880,210,859.0147374271701
881,771,1109.6575805530658
882,340,1320.0530767769133
883,252,1175.6468874502757
884,307,66.41391108483134
885,383,816.9229675523516
886,774,1062.248919016284
887,898,1168.7170860256292
888,315,842.8286828452708
889,740,392.34589052427697
890,904,485.8718087370087
891,631,1455.4444786533963
892,785,232.53001039477257
893,100,396.65757374951045
894,617,1640.1078820163348
895,131,872.8767305258705
896,936,444.32542037661074
897,233,537.435306125774
898,529,384.8415800275025
899,940,160.10553845990373
900,392,980.8134740686861
901,659,1402.2449258088966
902,799,1165.6834377787652
903,681,445.200024439461
904,345,132.27659844939646
905,394,167.53204053912492
906,260,306.738023914926
907,681,416.6335321447762
908,801,419.6109803754032
909,781,504.22915839236697
910,267,631.0594062040041
911,781,510.38494768103345
912,456,331.4150602468769
913,763,383.82035619606575
914,71,883.1521430728807
915,68,516.1854251437134
916,330,1406.9306848901774
917,610,874.6697070052978
918,912,305.13824063281464
919,923,407.1814601397042
920,519,400.5791809547711
921,880,512.1343989026453
922,878,156.66542845641052
923,313,444.49218255525386
924,58,507.3261860288795
925,50,161.84469592891838
926,291,501.97058500334043
927,121,711.749747870366
928,120,468.19074005083263
929,650,750.425721935
930,93,437.03657203636664
931,930,412.9702847784394
932,246,1280.0935905883944
933,753,1207.7997246271154
934,367,1409.004287092612
935,136,470.4154048800806
936,405,444.63579425728886
937,762,466.7078878736759
938,181,455.503611086902
939,105,1200.3636703136228
940,471,1349.7688630194912
941,547,797.6247826828493
942,714,195.6142298808534
943,91,553.0235062739914
944,339,297.31062950604917
945,859,296.9815474282998
946,368,203.44971810358373
947,244,482.23296443562054
948,777,197.75039491029418
949,394,175.4286629671872
950,167,222.82852662239873
951,874,1135.687904131996
952,25,152.85241919689187
953,907,501.1248084082812
954,776,745.2726338034928
955,516,507.62456412029053
956,435,529.9666764675089
957,302,346.9241633925144
958,201,400.38506229171213
959,77,418.3468018179457
960,30,123.49791747929399
961,499,163.43198359879193
962,439,1289.074223619478
963,639,985.2079724071616
964,717,99.92823411083018
965,916,1257.1461606050332
966,264,628.353226265068
967,524,1048.3642739777383
968,423,201.22568612479844
969,870,401.62436662994253
970,713,477.09747236453603
971,406,204.26988310881626
972,71,877.7414593740175
973,948,850.5306395143144
974,281,450.55987321975994
975,64,554.177113316927
976,412,976.3721407555196
977,399,852.643638725691
978,898,1163.5846622816935
979,747,78.17654488436132
980,233,542.1847288994653
981,671,395.66755785097473
982,466,698.1411565565501
983,931,213.6961006737949
984,446,508.36137001769225
985,61,189.58563829244474
986,54,253.81580407191518
987,436,435.9040863539424
988,797,192.27854796545816
989,710,1317.3781257648207
990,791,473.2412995530243
991,201,378.7669284581692
992,29,1421.2677823298309
993,16,1199.5213487114763
994,696,277.7855750062384
995,816,491.3284398512162
996,163,395.2738846474894
997,631,1596.5755606977382
998,701,570.148817204216
999,485,329.9907931906417
1000,324,943.924901692812
1001,887,308.77642733674344
1002,610,880.7042685172626
1003,173,1104.950498593165
1004,317,440.371840349714
1005,89,1392.588569734908
1006,650,789.2288227279621
1007,908,140.45101018521854
1008,597,878.7648625045424
1009,460,1158.8219871422382
1010,758,282.9231492511908
1011,91,518.4148376121997
1012,330,1446.2107719954504
1013,457,409.5478294498375
1014,812,204.88491073341993
1015,938,247.41330583822548
1016,783,389.80724100474265
1017,895,141.9018169006609
1018,580,91.46742124271064
1019,1,83.774261967571
1020,434,471.5692354750575
1021,345,139.47179027673872
1022,65,584.2503439489462
1023,800,1355.9290445608776
1024,744,231.52337745872623
1025,216,290.50783276765594
1026,260,321.8431962751989
1027,488,974.5941796577356
1028,462,425.97054894439714
1029,603,1289.0542786859617
1030,245,48.313558678072496
1031,429,172.31721478124203
1032,577,1252.2317901502145
1033,75,403.37258083876856
1034,799,1159.60781827057
1035,770,1044.2384079659025
1036,209,273.8817928954468
1037,244,513.9093187546003
1038,723,446.1803311077456
1039,717,65.10409366900615
1040,195,371.78827288701183
1041,816,546.6226704722342
1042,430,178.80944156796104
1043,585,425.2666788157634
1044,892,1176.209017675572
1045,729,349.41126379520136
1046,316,1000.9704912572116
1047,527,511.909771462947
1048,906,445.60537000970527
1049,700,373.6572549599107
1050,198,406.6762634449094
1051,252,1156.6614341135253
1052,446,438.6151295003736
1053,137,1215.4228798007587
1054,911,885.0409872693823
1055,92,1027.3220061727422
1056,922,288.73553953484304
1057,865,1312.4470288113996
1058,891,530.1360690027441
1059,176,1345.2297345839368
1060,290,1342.2486136707776
1061,197,505.7494836246369
1062,111,446.79742170393035
1063,411,439.88908147006924
1064,804,1122.9250998857094
1065,303,194.88602734150487
1066,877,1104.739478658036
1067,489,981.763746931666
1068,205,520.8568436942276
1069,165,912.9384669636268
1070,942,1156.0548735803359
1071,168,463.26354155675904
1072,401,1050.3503977255816
1073,182,470.1873739640015
1074,905,441.8573294515796
1075,408,1015.5578007311389
1076,396,576.9578938456953
1077,648,351.33376400092664
1078,559,587.3082655019118
1079,560,719.9884631595628
1080,620,1215.3137165313976
1081,413,1280.4959753267565
1082,617,1647.4382664647796
1083,1,74.66391748800156
1084,776,859.6301028004888
1085,631,1564.6263743482007
1086,132,464.79948572798395
1087,252,1094.9258046067068
1088,879,1506.2761521701934
1089,303,214.29518190541424
1090,341,1385.5457419290321
1091,526,103.67221529991943
1092,646,1285.6187095310634
1093,61,176.15522413933002
1094,858,463.8177330197953
1095,457,541.7822597616026
1096,790,667.8529688873155
1097,485,306.473327508741
1098,123,9.51884629846139
1099,255,464.97569388444197
1100,439,1329.1483105395305
1101,201,383.24155869315126
1102,606,392.10424246745896
1103,744,278.6726735100608
1104,563,273.2544950492048
1105,181,430.1597333313954
1106,712,866.9009844274416
1107,386,405.9077346668714
1108,750,421.6853636929209
1109,785,219.15936261657336
1110,508,1298.0108347237292
1111,364,461.7331837342342
1112,43,1288.7118404659657
1113,641,431.15313331890695
1114,810,1166.7399732214049
1115,67,419.51414646876214
1116,245,61.14734438388565
1117,132,462.26245391448737
1118,807,101.40280773330298
1119,948,918.8432499239002
1120,559,594.2103723176533
1121,700,325.8155115087326
1122,21,584.1535928153669
1123,471,1356.806651533512
1124,354,1215.2256332495706
1125,649,529.0561737623325
1126,430,121.41914748337022
1127,893,1407.9247289324821
1128,794,428.32177012179386
1129,582,539.3961356061969
1130,863,93.50202510595753
1131,498,267.0808960754675
1132,84,1156.2422030285586
1133,111,456.2064060919663
1134,744,243.8816023622988
1135,873,1018.6432248384843
1136,801,428.62654476994
1137,395,454.37281571755665
1138,691,1088.7364612469073
1139,652,429.7923339365204
