InvoiceDate,UnitPrice,CustomerID
12/1/2010 9:41,2.95,15311
12/1/2010 9:41,5.95,15311
12/1/2010 9:41,5.95,15311
12/1/2010 9:41,1.45,15311
12/1/2010 9:41,2.95,15311
12/1/2010 9:41,1.95,15311
12/1/2010 9:41,1.65,15311
12/1/2010 9:41,3.95,15311
12/1/2010 9:41,1.06,15311
12/1/2010 9:41,6.75,15311
12/1/2010 9:41,27.5,14527
12/1/2010 9:45,0.85,16098
12/1/2010 9:45,3.75,16098
12/1/2010 9:45,1.65,16098
12/1/2010 9:45,1.95,16098
12/1/2010 9:45,2.1,16098
12/1/2010 9:45,1.85,16098
12/1/2010 9:45,2.95,16098
12/1/2010 9:45,3.75,16098
12/1/2010 9:45,5.95,16098
12/1/2010 9:45,14.95,16098
12/1/2010 9:45,14.95,16098
12/1/2010 9:45,16.95,16098
12/1/2010 9:49,4.65,15311
12/1/2010 9:53,6.45,18074
12/1/2010 9:53,0.65,18074
12/1/2010 9:53,1.65,18074
12/1/2010 9:53,2.95,18074
12/1/2010 9:53,2.95,18074
12/1/2010 9:53,1.45,18074
12/1/2010 9:53,2.55,18074
12/1/2010 9:53,2.95,18074
12/1/2010 9:53,12.75,18074
12/1/2010 9:53,3.95,18074
12/1/2010 9:53,5.95,18074
12/1/2010 9:53,6.95,18074
12/1/2010 9:53,10.95,18074
12/1/2010 9:56,19.95,17420
12/1/2010 9:56,1.45,17420
12/1/2010 9:56,4.25,17420
12/1/2010 9:56,1.95,17420
12/1/2010 9:56,1.25,17420
12/1/2010 9:56,8.5,17420
12/1/2010 9:56,1.65,17420
12/1/2010 9:57,4.95,16029
12/1/2010 9:57,1.65,16029
12/1/2010 9:57,1.65,16029
12/1/2010 9:58,3.82,16029
12/1/2010 9:58,3.37,16029
12/1/2010 9:58,3.37,16029
12/1/2010 9:58,1.45,16029
12/1/2010 9:58,1.25,16029
12/1/2010 9:59,5.95,16250
12/1/2010 9:59,5.95,16250
12/1/2010 9:59,7.95,16250
12/1/2010 9:59,4.95,16250
12/1/2010 9:59,4.25,16250
12/1/2010 9:59,2.95,16250
12/1/2010 9:59,1.65,16250
12/1/2010 9:59,0.42,16250
12/1/2010 9:59,0.85,16250
12/1/2010 9:59,1.45,16250
12/1/2010 9:59,0.85,16250
12/1/2010 9:59,6.75,16250
12/1/2010 9:59,1.65,16250
12/1/2010 9:59,1.65,16250
12/1/2010 10:03,8.5,12431
12/1/2010 10:03,4.95,12431
12/1/2010 10:03,1.25,12431
12/1/2010 10:03,5.45,12431
12/1/2010 10:03,6.35,12431
12/1/2010 10:03,5.95,12431
12/1/2010 10:03,5.95,12431
12/1/2010 10:03,8.5,12431
12/1/2010 10:03,3.75,12431
12/1/2010 10:03,3.75,12431
12/1/2010 10:03,8.5,12431
12/1/2010 10:03,8.5,12431
12/1/2010 10:03,1.65,12431
12/1/2010 10:03,0.85,12431
12/1/2010 10:19,8.5,17511
12/1/2010 10:19,3.75,17511
12/1/2010 10:19,1.45,17511
12/1/2010 10:19,0.72,17511
12/1/2010 10:19,0.72,17511
12/1/2010 10:19,8.5,17511
12/1/2010 10:19,0.64,17511
12/1/2010 10:19,2.55,17511
12/1/2010 10:19,0.1,17511
12/1/2010 10:19,2.55,17511
12/1/2010 10:19,0.72,17511
12/1/2010 10:19,1.45,17511
12/1/2010 10:19,4.25,17511
12/1/2010 10:19,0.64,17511
12/1/2010 10:19,0.64,17511
12/1/2010 10:19,0.65,17511
12/1/2010 10:19,0.32,17511
12/1/2010 10:19,4.95,17511
12/1/2010 10:19,4.25,17511
12/1/2010 10:19,3.39,17511
12/1/2010 10:19,3.75,17511
12/1/2010 10:19,1.48,17511
12/1/2010 10:19,1.25,17511
12/1/2010 10:19,1.65,17511
12/1/2010 10:24,1.65,17548
12/1/2010 10:24,0.29,17548
12/1/2010 10:24,0.29,17548
12/1/2010 10:24,0.29,17548
12/1/2010 10:24,3.45,17548
12/1/2010 10:24,1.65,17548
12/1/2010 10:24,1.65,17548
12/1/2010 10:29,1.95,13705
12/1/2010 10:29,3.75,13705
12/1/2010 10:29,1.25,13705
12/1/2010 10:29,1.25,13705
12/1/2010 10:29,165,13705
12/1/2010 10:29,1.25,13705
12/1/2010 10:29,1.25,13705
12/1/2010 10:29,5.95,13705
12/1/2010 10:29,1.69,13705
12/1/2010 10:29,0.65,13705
12/1/2010 10:37,9.95,13747
12/1/2010 10:39,0.42,13408
12/1/2010 10:39,1.85,13408
12/1/2010 10:39,1.85,13408
12/1/2010 10:39,1.85,13408
12/1/2010 10:39,1.85,13408
12/1/2010 10:39,4.95,13408
12/1/2010 10:39,3.75,13408
12/1/2010 10:39,1.25,13408
12/1/2010 10:39,2.1,13408
12/1/2010 10:39,2.55,13408
12/1/2010 10:39,1.65,13408
12/1/2010 10:47,3.95,13767
12/1/2010 10:47,1.69,13767
12/1/2010 10:47,0.55,13767
12/1/2010 10:47,0.55,13767
12/1/2010 10:47,0.55,13767
12/1/2010 10:47,3.45,13767
12/1/2010 10:47,2.1,13767
12/1/2010 10:47,3.75,13767
12/1/2010 10:47,3.75,13767
12/1/2010 10:47,3.75,13767
12/1/2010 10:47,3.75,13767
12/1/2010 10:47,3.95,13767
12/1/2010 10:47,2.1,13767
12/1/2010 10:47,2.1,13767
12/1/2010 10:51,2.55,17850
12/1/2010 10:51,3.39,17850
12/1/2010 10:51,2.75,17850
12/1/2010 10:51,4.95,17850
12/1/2010 10:51,4.95,17850
12/1/2010 10:51,1.06,17850
12/1/2010 10:51,1.06,17850
12/1/2010 10:51,1.06,17850
12/1/2010 10:51,1.06,17850
12/1/2010 10:51,4.95,17850
12/1/2010 10:51,6.95,17850
12/1/2010 10:51,2.1,17850
12/1/2010 10:51,2.55,17850
12/1/2010 10:51,3.39,17850
12/1/2010 10:51,3.39,17850
12/1/2010 10:51,7.65,17850
12/1/2010 10:51,35.75,17850
12/1/2010 10:51,4.25,17850
12/1/2010 10:51,4.65,17924
12/1/2010 10:51,4.65,17924
12/1/2010 10:52,0.29,13448
12/1/2010 10:52,2.95,13448
12/1/2010 10:52,6.75,13448
12/1/2010 10:52,2.55,13448
12/1/2010 10:52,8.5,13448
12/1/2010 10:52,7.95,13448
12/1/2010 10:52,2.1,13448
12/1/2010 10:52,2.1,13448
12/1/2010 10:52,2.1,13448
12/1/2010 10:52,1.25,13448
12/1/2010 10:52,1.65,13448
12/1/2010 10:52,3.35,13448
12/1/2010 10:52,3.95,13448
12/1/2010 10:52,4.65,13448
12/1/2010 10:52,4.95,13448
12/1/2010 10:52,3.75,13448
12/1/2010 10:52,4.95,13448
12/1/2010 10:52,1.85,17850
12/1/2010 10:52,1.85,17850
12/1/2010 10:53,1.45,13448
12/1/2010 11:21,2.55,15862
12/1/2010 11:21,1.25,15862
12/1/2010 11:21,1.25,15862
12/1/2010 11:21,2.95,15862
12/1/2010 11:21,3.35,15862
12/1/2010 11:21,1.45,15862
12/1/2010 11:21,1.25,15862
12/1/2010 11:21,1.25,15862
12/1/2010 11:21,1.65,15862
12/1/2010 11:21,1.45,15862
12/1/2010 11:21,1.25,15862
12/1/2010 11:21,4.95,15862
12/1/2010 11:21,3.75,15862
12/1/2010 11:21,1.25,15862
12/1/2010 11:21,9.95,15862
12/1/2010 11:21,9.95,15862
12/1/2010 11:21,5.95,15862
12/1/2010 11:21,4.25,15862
12/1/2010 11:21,4.95,15862
12/1/2010 11:21,2.55,15862
12/1/2010 11:21,2.95,15862
12/1/2010 11:21,1.69,15862
12/1/2010 11:21,7.95,15862
12/1/2010 11:21,0.55,15862
12/1/2010 11:21,0.55,15862
12/1/2010 11:21,0.55,15862
12/1/2010 11:21,2.95,15862
12/1/2010 11:21,2.1,15862
12/1/2010 11:21,2.1,15862
12/1/2010 11:21,1.25,15862
12/1/2010 11:21,0.85,15862
12/1/2010 11:21,0.55,15862
12/1/2010 11:21,2.95,15862
12/1/2010 11:21,2.95,15862
12/1/2010 11:21,1.25,15862
12/1/2010 11:21,1.25,15862
12/1/2010 11:21,1.25,15862
12/1/2010 11:21,1.25,15862
12/1/2010 11:21,1.65,15862
12/1/2010 11:21,2.95,15862
12/1/2010 11:21,2.95,15862
12/1/2010 11:21,5.95,15862
12/1/2010 11:21,1.25,15862
12/1/2010 11:21,2.55,15862
12/1/2010 11:21,0.85,15862
12/1/2010 11:21,1.65,15862
12/1/2010 11:21,2.95,15862
12/1/2010 11:21,2.95,15862
12/1/2010 11:21,5.95,15862
12/1/2010 11:21,7.95,15862
12/1/2010 11:21,1.65,15862
12/1/2010 11:21,1.65,15862
12/1/2010 11:21,1.65,15862
12/1/2010 11:21,1.65,15862
12/1/2010 11:21,2.55,15862
12/1/2010 11:21,2.95,15862
12/1/2010 11:21,2.95,15862
12/1/2010 11:21,2.55,15862
12/1/2010 11:21,16.95,15862
12/1/2010 11:21,2.95,15862
12/1/2010 11:21,10.65,15862
12/1/2010 11:21,4.25,15862
12/1/2010 11:21,6.95,15862
12/1/2010 11:21,5.95,15862
12/1/2010 11:22,2.55,15513
12/1/2010 11:22,2.55,15513
12/1/2010 11:22,4.25,15513
12/1/2010 11:27,1.85,12791
12/1/2010 11:27,15,12791
12/1/2010 11:29,1.25,16218
12/1/2010 11:29,1.25,16218
12/1/2010 11:29,1.25,16218
12/1/2010 11:29,1.25,16218
12/1/2010 11:29,1.25,16218
12/1/2010 11:29,1.65,16218
12/1/2010 11:29,0.85,16218
12/1/2010 11:29,1.25,16218
12/1/2010 11:29,1.25,16218
12/1/2010 11:29,1.25,16218
12/1/2010 11:29,1.25,16218
12/1/2010 11:29,1.25,16218
12/1/2010 11:29,1.25,16218
12/1/2010 11:29,0.85,16218
12/1/2010 11:29,0.85,16218
12/1/2010 11:29,0.85,16218
12/1/2010 11:29,1.25,16218
12/1/2010 11:29,1.25,16218
12/1/2010 11:29,2.1,16218
12/1/2010 11:29,0.55,16218
12/1/2010 11:29,0.55,16218
12/1/2010 11:29,0.55,16218
12/1/2010 11:29,0.55,16218
12/1/2010 11:29,0.55,16218
12/1/2010 11:29,1.65,16218
12/1/2010 11:29,1.65,16218
12/1/2010 11:29,1.65,16218
12/1/2010 11:29,1.65,16218
12/1/2010 11:32,2.55,14045
12/1/2010 11:33,2.55,17850
12/1/2010 11:33,3.39,17850
12/1/2010 11:33,2.75,17850
12/1/2010 11:33,4.95,17850
12/1/2010 11:33,1.06,17850
12/1/2010 11:33,1.06,17850
12/1/2010 11:33,1.06,17850
12/1/2010 11:33,1.06,17850
12/1/2010 11:33,4.95,17850
12/1/2010 11:33,6.95,17850
12/1/2010 11:33,2.1,17850
12/1/2010 11:33,2.55,17850
12/1/2010 11:33,3.39,17850
12/1/2010 11:33,3.39,17850
12/1/2010 11:33,7.65,17850
12/1/2010 11:33,35.75,17850
12/1/2010 11:33,4.25,17850
12/1/2010 11:34,1.85,17850
12/1/2010 11:34,1.85,17850
12/1/2010 11:41,0.42,14307
12/1/2010 11:41,0.42,14307
12/1/2010 11:41,0.85,14307
12/1/2010 11:41,1.65,14307
12/1/2010 11:41,1.25,14307
12/1/2010 11:41,1.25,14307
12/1/2010 11:41,0.85,14307
12/1/2010 11:41,1.95,14307
12/1/2010 11:41,3.95,14307
12/1/2010 11:41,3.75,14307
12/1/2010 11:41,3.75,14307
12/1/2010 11:41,2.1,14307
12/1/2010 11:41,2.1,14307
12/1/2010 11:41,0.85,14307
12/1/2010 11:41,1.25,14307
12/1/2010 11:41,0.95,14307
12/1/2010 11:41,2.95,14307
12/1/2010 11:41,1.65,14307
12/1/2010 11:41,1.65,14307
12/1/2010 11:41,7.95,14307
12/1/2010 11:41,7.95,14307
12/1/2010 11:41,1.65,14307
12/1/2010 11:41,0.85,14307
12/1/2010 11:41,1.69,14307
12/1/2010 11:41,5.95,14307
12/1/2010 11:41,5.95,14307
12/1/2010 11:41,2.95,14307
12/1/2010 11:41,0.85,14307
12/1/2010 11:41,0.42,14307
12/1/2010 11:41,0.42,14307
12/1/2010 11:41,4.25,14307
12/1/2010 11:41,5.95,14307
12/1/2010 11:41,5.95,14307
12/1/2010 11:41,3.75,14307
12/1/2010 11:41,0.55,14307
12/1/2010 11:41,1.45,14307
12/1/2010 11:41,4.95,14307
12/1/2010 11:41,1.65,14307
12/1/2010 11:41,0.21,14307
12/1/2010 11:41,0.42,14307
12/1/2010 11:41,1.95,14307
12/1/2010 11:41,2.55,14307
12/1/2010 11:41,2.55,14307
12/1/2010 11:41,1.65,14307
12/1/2010 11:41,0.65,14307
12/1/2010 11:41,1.25,14307
12/1/2010 11:41,3.75,14307
12/1/2010 11:41,1.65,14307
12/1/2010 11:45,6.35,17908
12/1/2010 11:45,3.75,17908
12/1/2010 11:45,4.95,17908
12/1/2010 11:45,6.75,17908
12/1/2010 11:45,1.25,17908
12/1/2010 11:45,1.65,17908
12/1/2010 11:45,2.1,17908
12/1/2010 11:45,3.75,17908
12/1/2010 11:45,2.1,17908
12/1/2010 11:45,2.1,17908
12/1/2010 11:45,2.95,17908
12/1/2010 11:45,1.25,17908
12/1/2010 11:45,1.25,17908
12/1/2010 11:45,2.95,17908
12/1/2010 11:45,2.95,17908
12/1/2010 11:45,6.35,17908
12/1/2010 11:45,7.95,17908
12/1/2010 11:45,4.25,17908
12/1/2010 11:45,3.75,17908
12/1/2010 11:45,2.1,17908
12/1/2010 11:45,0.42,17908
12/1/2010 11:45,1.25,17908
12/1/2010 11:45,6.75,17908
12/1/2010 11:45,0.85,17908
12/1/2010 11:45,0.85,17908
12/1/2010 11:45,2.95,17908
12/1/2010 11:45,2.95,17908
12/1/2010 11:45,1.95,17908
12/1/2010 11:45,1.25,17908
12/1/2010 11:45,0.21,17908
12/1/2010 11:45,0.12,17908
12/1/2010 11:45,5.95,17908
12/1/2010 11:45,1.25,17908
12/1/2010 11:45,1.65,17908
12/1/2010 11:45,1.25,17908
12/1/2010 11:45,0.65,17908
12/1/2010 11:45,5.95,17908
12/1/2010 11:45,1.65,17908
12/1/2010 11:45,2.95,17908
12/1/2010 11:45,1.95,17908
12/1/2010 11:45,1.25,17908
12/1/2010 11:45,4.95,17908
12/1/2010 11:45,6.35,17908
12/1/2010 11:45,2.1,17908
12/1/2010 11:45,2.1,17908
12/1/2010 11:45,1.65,17908
12/1/2010 11:45,1.45,17908
12/1/2010 11:45,1.45,17908
12/1/2010 11:45,0.42,17908
12/1/2010 11:45,0.85,17908
12/1/2010 11:45,1.95,17908
12/1/2010 11:45,1.95,17908
12/1/2010 11:45,1.25,17908
12/1/2010 11:45,0.85,17908
12/1/2010 11:45,2.95,17908
12/1/2010 11:45,0.29,17908
12/1/2010 11:45,4.95,17908
12/1/2010 11:45,4.95,17908
12/1/2010 11:49,1.65,17920
12/1/2010 11:49,1.65,17920
12/1/2010 11:49,2.95,17920
12/1/2010 11:49,1.65,17920
12/1/2010 11:49,1.65,17920
12/1/2010 11:49,1.65,17920
12/1/2010 11:49,2.95,17920
12/1/2010 11:49,2.95,17920
12/1/2010 11:49,1.95,17920
12/1/2010 11:49,1.95,17920
12/1/2010 11:49,1.69,17920
12/1/2010 11:49,1.69,17920
12/1/2010 11:49,1.69,17920
12/1/2010 11:49,1.69,17920
12/1/2010 11:49,2.95,17920
12/1/2010 11:49,2.95,17920
12/1/2010 11:49,4.25,17920
12/1/2010 11:49,1.65,17920
12/1/2010 11:49,1.65,17920
12/1/2010 11:49,0.65,17920
12/1/2010 11:49,2.95,17920
12/1/2010 11:49,1.65,17920
12/1/2010 11:49,1.25,17920
12/1/2010 11:49,1.45,17920
12/1/2010 11:49,1.65,17920
12/1/2010 11:49,4.65,17920
12/1/2010 11:49,3.75,17920
12/1/2010 11:49,4.25,17920
12/1/2010 11:49,3.75,17920
12/1/2010 11:49,1.65,17920
12/1/2010 11:49,2.95,17920
12/1/2010 11:49,1.25,17920
12/1/2010 11:49,1.65,17920
12/1/2010 11:49,2.1,17920
12/1/2010 11:49,2.1,17920
12/1/2010 11:49,1.65,17920
12/1/2010 11:49,1.65,17920
12/1/2010 11:49,1.65,17920
12/1/2010 11:49,1.65,17920
12/1/2010 11:49,1.65,17920
12/1/2010 11:49,1.25,17920
12/1/2010 11:49,1.65,17920
12/1/2010 11:49,1.65,17920
12/1/2010 11:49,2.95,17920
12/1/2010 11:49,2.95,17920
12/1/2010 11:49,2.95,17920
12/1/2010 11:49,2.95,17920
12/1/2010 11:49,2.95,17920
12/1/2010 11:49,3.75,17920
12/1/2010 11:49,3.75,17920
12/1/2010 11:49,0.95,17920
12/1/2010 11:49,2.95,17920
12/1/2010 11:49,3.75,17920
12/1/2010 11:49,2.1,17920
12/1/2010 11:49,2.1,17920
12/1/2010 11:49,3.75,17920
12/1/2010 11:49,3.75,17920
12/1/2010 11:49,1.65,17920
12/1/2010 11:49,2.95,17920
12/1/2010 11:49,3.75,17920
12/1/2010 11:49,1.65,17920
12/1/2010 11:49,9.95,17920
12/1/2010 11:49,2.1,17920
12/1/2010 11:49,1.65,17920
12/1/2010 11:49,2.1,17920
12/1/2010 11:49,4.95,17920
12/1/2010 11:49,4.95,17920
12/1/2010 11:49,4.95,17920
12/1/2010 11:49,6.75,17920
12/1/2010 11:49,0.85,17920
12/1/2010 11:49,2.95,17920
12/1/2010 11:49,4.95,17920
12/1/2010 11:49,6.75,17920
12/1/2010 11:49,1.65,17920
12/1/2010 11:49,2.95,17920
12/1/2010 11:49,4.95,17920
12/1/2010 11:49,2.95,17920
12/1/2010 11:49,4.95,17920
12/1/2010 11:49,1.25,17920
12/1/2010 11:49,2.95,17920
12/1/2010 11:49,7.95,17920
12/1/2010 11:52,0,
12/1/2010 11:57,0.55,12838
12/1/2010 11:57,2.95,12838
12/1/2010 11:57,1.65,12838
12/1/2010 11:57,1.65,12838
12/1/2010 11:57,1.65,12838
12/1/2010 11:57,0.85,12838
12/1/2010 11:57,1.25,12838
12/1/2010 11:57,2.95,12838
12/1/2010 11:57,1.45,12838
12/1/2010 11:57,2.95,12838
12/1/2010 11:57,5.95,12838
12/1/2010 11:57,1.65,12838
12/1/2010 11:57,1.45,12838
12/1/2010 11:57,0.85,12838
12/1/2010 11:57,1.25,12838
12/1/2010 11:57,2.1,12838
12/1/2010 11:57,0.85,12838
12/1/2010 11:57,2.1,12838
12/1/2010 11:57,2.95,12838
12/1/2010 11:57,1.45,12838
12/1/2010 11:57,0.85,12838
12/1/2010 11:57,0.85,12838
12/1/2010 11:57,0.85,12838
12/1/2010 11:57,0.85,12838
12/1/2010 11:57,0.29,12838
12/1/2010 11:57,3.75,12838
12/1/2010 11:57,0.29,12838
12/1/2010 11:57,1.25,12838
12/1/2010 11:57,2.1,12838
12/1/2010 11:57,1.95,12838
12/1/2010 11:57,8.5,12838
12/1/2010 11:57,8.5,12838
12/1/2010 11:57,2.95,12838
12/1/2010 11:57,4.25,12838
12/1/2010 11:57,0.55,12838
12/1/2010 11:57,0.55,12838
12/1/2010 11:57,0.55,12838
12/1/2010 11:57,0.55,12838
12/1/2010 11:57,2.1,12838
12/1/2010 11:57,2.1,12838
12/1/2010 11:57,2.1,12838
12/1/2010 11:57,2.1,12838
12/1/2010 11:57,0.42,12838
12/1/2010 11:57,0.85,12838
12/1/2010 11:57,0.85,12838
12/1/2010 11:57,0.85,12838
12/1/2010 11:57,4.95,12838
12/1/2010 11:57,1.65,12838
12/1/2010 11:57,1.65,12838
12/1/2010 11:57,1.65,12838
12/1/2010 11:57,0.42,12838
12/1/2010 11:57,0.42,12838
12/1/2010 11:57,0.42,12838
12/1/2010 11:57,0.42,12838
12/1/2010 11:57,2.95,12838
12/1/2010 11:57,4.65,12838
12/1/2010 11:57,1.25,12838
12/1/2010 11:57,3.75,12838
12/1/2010 11:57,2.95,12838
12/1/2010 11:58,1.25,13255
12/1/2010 11:58,1.25,13255
12/1/2010 11:58,1.95,13255
12/1/2010 11:58,9.95,13255
12/1/2010 11:58,9.95,13255
12/1/2010 11:58,2.95,13255
12/1/2010 12:03,1.25,16583
12/1/2010 12:03,1.25,16583
12/1/2010 12:03,1.25,16583
12/1/2010 12:03,2.95,16583
12/1/2010 12:03,1.25,16583
12/1/2010 12:03,2.55,16583
12/1/2010 12:03,2.55,16583
12/1/2010 12:03,3.75,16583
12/1/2010 12:03,4.95,16583
12/1/2010 12:03,2.55,16583
12/1/2010 12:03,2.95,16583
12/1/2010 12:03,4.25,16583
12/1/2010 12:03,2.95,16583
12/1/2010 12:03,1.45,16583
12/1/2010 12:08,3.75,18085
12/1/2010 12:08,2.95,18085
12/1/2010 12:08,2.1,18085
12/1/2010 12:08,4.65,18085
12/1/2010 12:08,3.75,18085
12/1/2010 12:08,4.95,18085
12/1/2010 12:08,3.75,18085
12/1/2010 12:08,4.95,18085
12/1/2010 12:08,3.75,18085
12/1/2010 12:08,4.65,13758
12/1/2010 12:08,1.25,13758
12/1/2010 12:08,4.95,13758
12/1/2010 12:08,2.55,13758
12/1/2010 12:08,2.55,13758
12/1/2010 12:08,1.45,13758
12/1/2010 12:08,1.45,13758
12/1/2010 12:08,1.45,13758
12/1/2010 12:08,1.45,13758
12/1/2010 12:08,3.75,13758
12/1/2010 12:08,4.25,13758
12/1/2010 12:08,3.75,13758
12/1/2010 12:08,3.35,13758
12/1/2010 12:08,3.35,13758
12/1/2010 12:08,9.95,13758
12/1/2010 12:08,9.95,13758
12/1/2010 12:08,1.45,13758
12/1/2010 12:12,1.06,13694
12/1/2010 12:12,3.39,13694
12/1/2010 12:12,0.24,13694
12/1/2010 12:12,1.25,13694
12/1/2010 12:12,3.39,13694
12/1/2010 12:12,1.25,13694
12/1/2010 12:15,0.42,15983
12/1/2010 12:15,1.45,15983
12/1/2010 12:15,2.1,15983
12/1/2010 12:15,1.25,15983
12/1/2010 12:15,1.25,15983
12/1/2010 12:15,1.25,15983
12/1/2010 12:15,1.95,15983
12/1/2010 12:15,0.85,15983
12/1/2010 12:15,2.55,15983
12/1/2010 12:15,1.25,15983
12/1/2010 12:15,1.25,15983
12/1/2010 12:15,1.65,15983
12/1/2010 12:15,1.65,15983
12/1/2010 12:15,1.65,15983
12/1/2010 12:15,0.85,15983
12/1/2010 12:15,0.42,15983
12/1/2010 12:15,2.95,15983
12/1/2010 12:15,1.25,15983
12/1/2010 12:15,3.75,15983
12/1/2010 12:15,1.25,15983
12/1/2010 12:15,2.55,15983
12/1/2010 12:15,1.25,15983
12/1/2010 12:15,1.95,15983
12/1/2010 12:15,1.65,15983
12/1/2010 12:15,1.65,15983
12/1/2010 12:15,2.95,15983
12/1/2010 12:15,9.95,15983
12/1/2010 12:15,2.55,15983
12/1/2010 12:15,2.55,15983
12/1/2010 12:15,0.42,15983
12/1/2010 12:15,0.42,15983
12/1/2010 12:15,1.25,15983
12/1/2010 12:22,1.25,14849
12/1/2010 12:22,2.55,14849
12/1/2010 12:22,0.55,14849
12/1/2010 12:22,1.69,14849
12/1/2010 12:22,1.69,14849
12/1/2010 12:22,5.95,14849
12/1/2010 12:22,5.95,14849
12/1/2010 12:22,5.95,14849
12/1/2010 12:22,0.55,14849
12/1/2010 12:22,4.95,14849
