t,x
1970-06-15,9.010470493401417
1970-06-16,7.87330743623703
1970-06-17,8.242151011499717
1970-06-18,10.774380290467859
1970-06-19,8.310294420921277
1970-06-20,8.79769833505251
1970-06-21,6.213724927357842
1970-06-22,7.23778274912132
1970-06-23,7.440003790230362
1970-06-24,6.073304685219936
1970-06-25,7.681780437142714
1970-06-26,5.72159791972499
1970-06-27,5.610045775919616
1970-06-28,4.696208367822974
1970-06-29,3.7206027990649804
1970-06-30,2.954984470415152
1970-07-01,4.347218338668423
1970-07-02,2.687061611078609
1970-07-03,2.0935865014877795
1970-07-04,1.8187025218428485
1970-07-05,1.9928621694083901
1970-07-06,1.0168059861412697
1970-07-07,-0.1673251540464019
1970-07-08,0.490594409959158
1970-07-09,-0.5902811260512344
1970-07-10,-1.4565128021169695
1970-07-11,-0.8206216534576373
1970-07-12,-2.1309919404643067
1970-07-13,-2.596429514900512
1970-07-14,-5.1644256769926535
1970-07-15,-2.3502338775447504
1970-07-16,-4.399803695739382
1970-07-17,-5.120498210785383
1970-07-18,-5.310807334239857
1970-07-19,-4.859227006534056
1970-07-20,-7.711719270052319
1970-07-21,-7.064790231986343
1970-07-22,-5.534749678918039
1970-07-23,-7.3644002831034605
1970-07-24,-6.8917921274031535
1970-07-25,-8.279385257296935
1970-07-26,-7.6224170594289795
1970-07-27,-7.84311034345302
1970-07-28,-11.137526143909195
1970-07-29,-8.189073247084712
1970-07-30,-11.209431878773941
1970-07-31,-10.475849169445315
1970-08-01,-8.510640510993753
1970-08-02,-10.545288594941757
1970-08-03,-10.368669192414991
1970-08-04,-7.4379089929810585
1970-08-05,-9.53004462360035
1970-08-06,-10.138799051586671
1970-08-07,-11.520510400915194
1970-08-08,-10.984795134154485
1970-08-09,-9.532326155697644
1970-08-10,-9.821179430579223
1970-08-11,-8.695250828726802
1970-08-12,-8.896262142886961
1970-08-13,-8.561199562779892
1970-08-14,-10.532447188945286
1970-08-15,-9.776533431101306
1970-08-16,-10.887259820792654
1970-08-17,-8.986604971184198
1970-08-18,-7.897323850363498
1970-08-19,-9.285371346921323
1970-08-20,-6.843892996733825
1970-08-21,-9.125981757016135
1970-08-22,-7.95692794821797
1970-08-23,-8.520811340033879
1970-08-24,-6.460026822717149
1970-08-25,-5.924598854886041
1970-08-26,-5.629091441494819
1970-08-27,-6.426446120480662
1970-08-28,-7.279395320960271
1970-08-29,-5.081586625195094
1970-08-30,-5.808964076083838
1970-08-31,-3.6793528088248384
1970-09-01,-4.238902380453763
1970-09-02,-3.988336374113609
1970-09-03,-2.386165095749696
1970-09-04,-2.2942560292167262
1970-09-05,-2.3971336934162144
1970-09-06,-3.0074831815003957
1970-09-07,-1.2182593868560847
1970-09-08,0.43782950920265734
1970-09-09,0.86467681239001
1970-09-10,0.1618589041863836
1970-09-11,0.9163918976163582
1970-09-12,2.6845697346669337
1970-09-13,3.394548117029959
1970-09-14,2.6412917833682155
1970-09-15,4.6120655095512495
1970-09-16,4.059066620800145
1970-09-17,4.875129239201721
1970-09-18,5.196619866511196
1970-09-19,5.875296185586338
1970-09-20,3.8547004697794804
1970-09-21,6.351220832414805
1970-09-22,6.278195982365095
1970-09-23,7.0460977731464105
1970-09-24,7.197952659743903
1970-09-25,7.249689971360022
1970-09-26,6.56041447744148
1970-09-27,7.6947605120076785
1970-09-28,9.425105024639508
1970-09-29,9.340027520268382
1970-09-30,7.997674644597327
1970-10-01,8.79044089827655
1970-10-02,9.23004132347721
1970-10-03,9.494616585555576
1970-10-04,10.429266784184406
1970-10-05,8.92127832211078
1970-10-06,8.709402107908748
1970-10-07,10.694079453245063
1970-10-08,10.526224726953805
1970-10-09,10.242650660169224
1970-10-10,11.456630711980619
1970-10-11,8.959471875069335
1970-10-12,9.816542778128971
1970-10-13,9.777792873923866
1970-10-14,9.92337722506588
1970-10-15,10.570954268123401
1970-10-16,10.478463234347654
1970-10-17,9.647939226575222
1970-10-18,8.046552109908305
1970-10-19,8.98406252373144
1970-10-20,9.003858312663606
1970-10-21,7.597999442257306
1970-10-22,7.656895586961457
1970-10-23,6.556052219544401
1970-10-24,7.138357043643998
1970-10-25,6.532090010084584
1970-10-26,6.6049775876689445
1970-10-27,7.551010650286391
1970-10-28,6.180304250143896
1970-10-29,4.686905823932988
1970-10-30,5.42956164452438
1970-10-31,3.9183868183509967
1970-11-01,5.059584102269094
1970-11-02,3.835537906020263
1970-11-03,2.9717836747580813
1970-11-04,1.3662096908553436
1970-11-05,2.986883551919476
1970-11-06,1.7773819930598964
1970-11-07,1.6280277115451542
1970-11-08,1.0671759908548535
1970-11-09,-0.3049674494381997
1970-11-10,-0.4646576211074097
1970-11-11,0.26455185876915455
1970-11-12,-0.7565829440113473
1970-11-13,-0.9955979109430547
1970-11-14,-3.450219648071379
1970-11-15,-2.9322659581283195
1970-11-16,-5.04088681500693
1970-11-17,-3.7539985979383745
1970-11-18,-2.5502136563542557
1970-11-19,-2.944047889263752
1970-11-20,-7.130701458893055
1970-11-21,-7.288662727373437
1970-11-22,-5.675575274930252
1970-11-23,-7.220371911033744
1970-11-24,-5.7296617244848225
1970-11-25,-7.321815951786306
1970-11-26,-7.465803702078396
1970-11-27,-7.805196956845338
1970-11-28,-9.053319913408494
1970-11-29,-9.042832424913792
1970-11-30,-8.85205980053583
1970-12-01,-8.31600872319608
1970-12-02,-9.406253539057834
1970-12-03,-6.996424635788197
1970-12-04,-9.747121693980366
1970-12-05,-9.099915833979438
1970-12-06,-10.331492818136132
1970-12-07,-10.768737651749904
1970-12-08,-8.981544403159244
1970-12-09,-9.39214535783188
1970-12-10,-9.469096533284441
1970-12-11,-9.121884427664058
1970-12-12,-10.168354208425816
1970-12-13,-10.082348635458965
1970-12-14,-10.149460983443142
1970-12-15,-9.922269607022635
1970-12-16,-9.842793545512924
1970-12-17,-9.42218119552424
1970-12-18,-8.78682782543142
1970-12-19,-9.922050133841527
1970-12-20,-10.710900642568784
1970-12-21,-7.332795274022558
1970-12-22,-7.6892020474049465
1970-12-23,-7.926697653859384
1970-12-24,-7.446717085477103
1970-12-25,-8.061868467755867
1970-12-26,-8.53717791587012
1970-12-27,-6.57434348426054
1970-12-28,-5.627654681591226
1970-12-29,-5.943488316025564
1970-12-30,-6.348258289855354
1970-12-31,-4.4211485351555435
1971-01-01,-5.073780106430071
1971-01-02,-5.313222806777857
1971-01-03,-4.977370477575538
1971-01-04,-3.1053368054826156
1971-01-05,-3.291101955029939
1971-01-06,-2.5499864898512277
1971-01-07,-0.2804829212753175
1971-01-08,-0.9024505324821662
1971-01-09,-1.0733641755180119
1971-01-10,-0.42758702134393656
1971-01-11,0.48025247537406823
1971-01-12,-0.4384706513241604
1971-01-13,1.715783863741895
1971-01-14,3.6977698813004913
1971-01-15,1.8459786909843034
1971-01-16,1.5559883268208803
1971-01-17,0.9511711324917074
1971-01-18,3.523297037455346
1971-01-19,3.5981391225054944
1971-01-20,3.7268210692924644
1971-01-21,4.7248123461628575
1971-01-22,6.544581163425512
1971-01-23,5.734602470199206
1971-01-24,6.462337543504675
1971-01-25,5.442025799699201
1971-01-26,7.943611130304308
1971-01-27,6.797402043425386
1971-01-28,6.647664269883867
1971-01-29,7.947755019190911
1971-01-30,7.31467406493395
1971-01-31,8.550624539906902
1971-02-01,8.61071520929845
1971-02-02,8.145687273005455
1971-02-03,9.266335638733404
1971-02-04,7.479648823617876
1971-02-05,9.424869150399253
1971-02-06,9.455970596582787
1971-02-07,9.595678100798944
1971-02-08,8.67576434858914
1971-02-09,10.729846207390374
1971-02-10,9.760772315553766
1971-02-11,9.943480369582655
1971-02-12,12.845051518346573
1971-02-13,10.027126936894367
1971-02-14,8.021803748650997
1971-02-15,10.262270107085008
1971-02-16,9.687787646937574
1971-02-17,8.304303465588905
1971-02-18,9.605178854785969
1971-02-19,8.1045946044901
1971-02-20,7.733616990465617
1971-02-21,7.822966098607906
1971-02-22,8.359499776720467
1971-02-23,7.6267537277917725
1971-02-24,9.00662439857728
1971-02-25,5.817169109628757
1971-02-26,6.315833019357099
1971-02-27,8.448820141191444
1971-02-28,8.729212324374476
1971-03-01,5.856036187198129
1971-03-02,5.3765151313887785
1971-03-03,4.479872045382773
1971-03-04,5.153591829208225
1971-03-05,3.6821887084455023
1971-03-06,2.8202513584466513
1971-03-07,2.8506057679634997
1971-03-08,1.5533357470623235
1971-03-09,1.6538374833614546
1971-03-10,1.5968886517412146
1971-03-11,1.8778238790287434
1971-03-12,0.5805347690115682
1971-03-13,1.53800314367072
1971-03-14,0.12397611493838001
1971-03-15,-0.2829535399824778
1971-03-16,-0.13645857873489453
1971-03-17,-0.07600679443433123
1971-03-18,-0.815706758069202
1971-03-19,-2.6237216661029144
1971-03-20,-2.2543203519248176
1971-03-21,-2.340047358598359
1971-03-22,-3.4859317405501646
1971-03-23,-3.747272794042331
1971-03-24,-5.921448850056894
1971-03-25,-4.592818816265731
1971-03-26,-5.2452205801439185
1971-03-27,-5.297192342199041
1971-03-28,-7.483788188341283
1971-03-29,-5.621124541809416
1971-03-30,-9.810041713465651
1971-03-31,-6.933855851782333
1971-04-01,-7.719975231238674
1971-04-02,-9.459120302920464
1971-04-03,-8.589994723125978
1971-04-04,-9.619616318267473
1971-04-05,-10.06199962192716
1971-04-06,-9.284648560498564
1971-04-07,-10.419826473534062
1971-04-08,-8.43395618463522
1971-04-09,-8.991677106151341
1971-04-10,-10.203800190826854
1971-04-11,-10.45947654279431
1971-04-12,-8.496432394911908
1971-04-13,-9.229099858427581
1971-04-14,-8.497705272423062
1971-04-15,-11.218285255946544
1971-04-16,-10.77409792977649
1971-04-17,-9.748850255877445
1971-04-18,-9.18982863765582
1971-04-19,-9.054061667851272
1971-04-20,-9.258186336416067
1971-04-21,-9.655642569512082
1971-04-22,-9.762154306984039
1971-04-23,-9.009246313125077
1971-04-24,-8.76753853827816
1971-04-25,-8.696736949184533
1971-04-26,-8.844702746610926
1971-04-27,-9.95573258708414
1971-04-28,-9.22615666277965
1971-04-29,-7.532963795271258
1971-04-30,-6.1938383999825675
1971-05-01,-5.721711004919272
1971-05-02,-6.319064463919363
1971-05-03,-6.454306154453086
1971-05-04,-4.70014805854651
1971-05-05,-6.727932046180524
1971-05-06,-4.407837698436489
1971-05-07,-4.5019009425214955
1971-05-08,-3.158355473022329
1971-05-09,-4.312913114226796
1971-05-10,-1.3989252628221636
1971-05-11,-2.9710453950889817
1971-05-12,-1.8063589167356409
1971-05-13,-0.9611860055143027
1971-05-14,-1.0959737161609004
1971-05-15,-1.855957557312189
1971-05-16,0.5905229299470746
1971-05-17,1.569036122545606
1971-05-18,1.7222491095037926
1971-05-19,1.5056604478008997
1971-05-20,0.567962575484408
1971-05-21,2.7256363442426754
1971-05-22,4.442817140653658
1971-05-23,3.209422669080316
1971-05-24,2.3522134087060147
1971-05-25,5.814601873749183
1971-05-26,4.117657544939966
1971-05-27,5.187367868944569
1971-05-28,5.078788831328229
1971-05-29,5.62961512959096
1971-05-30,6.156300383844558
1971-05-31,7.475976042314377
1971-06-01,8.69477423911913
1971-06-02,8.029486197129218
1971-06-03,8.680518506057137
1971-06-04,9.34861006722171
1971-06-05,10.445994955732694
1971-06-06,9.144269113934854
1971-06-07,9.30401130058044
1971-06-08,9.61866298871359
1971-06-09,8.299294980178303
1971-06-10,10.10966094470983
1971-06-11,8.987318819254714
1971-06-12,10.0076715416903
1971-06-13,9.635933217727896
1971-06-14,10.083909452796387
1971-06-15,10.138477875640012
1971-06-16,10.316564918008682
1971-06-17,9.660699778175418
1971-06-18,9.966263691297746
1971-06-19,9.292582279656724
1971-06-20,9.41141701709626
1971-06-21,7.706825239665215
1971-06-22,10.137775121547351
1971-06-23,8.429381575234137
1971-06-24,8.396213647710962
1971-06-25,9.54440242994834
1971-06-26,6.792281837158677
1971-06-27,9.432836697360901
1971-06-28,9.236505418269294
1971-06-29,8.14958713473652
1971-06-30,7.185537128014768
1971-07-01,8.963124206823599
1971-07-02,7.447280041768873
1971-07-03,7.079831133587344
1971-07-04,7.090559499058865
1971-07-05,6.401288429184801
1971-07-06,8.747824572366955
1971-07-07,5.554708876817505
1971-07-08,4.2195120194026545
1971-07-09,4.867686573171694
1971-07-10,2.146047992629165
1971-07-11,3.3994856845644446
1971-07-12,3.322275998347426
1971-07-13,3.4196629394324467
1971-07-14,1.1418230048110076
1971-07-15,1.9875384105087106
1971-07-16,2.0572327287977576
1971-07-17,0.10472311422646477
1971-07-18,0.8078088066609287
1971-07-19,-0.7403627110620455
1971-07-20,-0.012396453941362795
1971-07-21,-1.900517936765993
1971-07-22,-3.828653236765949
1971-07-23,-3.819798926678933
1971-07-24,-3.482475451134112
1971-07-25,-3.9556712269844887
1971-07-26,-4.3371881210296985
1971-07-27,-4.692316762405417
1971-07-28,-5.014477419926151
1971-07-29,-5.695928582326741
1971-07-30,-4.691419519243928
1971-07-31,-6.055516369624965
1971-08-01,-7.429845892491865
1971-08-02,-6.802611551517134
1971-08-03,-8.053720303382699
1971-08-04,-6.094065599169096
1971-08-05,-10.018857907374263
1971-08-06,-9.736157728416405
1971-08-07,-10.391004180244186
1971-08-08,-11.044575706663679
1971-08-09,-9.399373586304279
1971-08-10,-9.042534147042447
1971-08-11,-11.111745152659601
1971-08-12,-8.848177062751699
1971-08-13,-9.751157529610975
1971-08-14,-9.140516820164624
1971-08-15,-11.110457025684804
1971-08-16,-7.843627557559886
1971-08-17,-9.788712540457977
1971-08-18,-10.088571894709247
1971-08-19,-9.21854189638385
1971-08-20,-9.58520761604893
1971-08-21,-8.478171414570895
1971-08-22,-9.442999246574267
1971-08-23,-9.388531618333893
1971-08-24,-8.774539107284959
1971-08-25,-9.222005948290901
1971-08-26,-10.608035171835187
1971-08-27,-9.817435813842575
1971-08-28,-8.951512927857388
1971-08-29,-8.658740011892709
1971-08-30,-8.34726093379538
1971-08-31,-7.954061662324338
1971-09-01,-8.201622079808342
1971-09-02,-8.114337268648747
1971-09-03,-5.997093860465087
1971-09-04,-7.995596069885387
1971-09-05,-7.191022712785721
1971-09-06,-6.13944776138277
1971-09-07,-5.635188897856879
1971-09-08,-2.8172612968887956
1971-09-09,-4.52778483186434
1971-09-10,-4.662728065238148
1971-09-11,-4.677022244706642
1971-09-12,-2.1411846668212506
1971-09-13,-2.1800484584909126
1971-09-14,-2.0303197206884795
1971-09-15,-1.9234058952294872
1971-09-16,-2.0877385439264966
1971-09-17,0.6000662415993414
1971-09-18,1.2151203351452982
1971-09-19,0.3669945220815538
1971-09-20,0.8511296235791175
1971-09-21,0.4624747225734551
1971-09-22,0.729356802850206
1971-09-23,2.0167703023725267
1971-09-24,3.501805979708092
1971-09-25,3.1207472112611336
1971-09-26,3.283344094429481
1971-09-27,3.7256304177648034
1971-09-28,3.958620276584017
1971-09-29,6.660717657104449
1971-09-30,4.816766612195187
1971-10-01,7.964332469322447
1971-10-02,7.708501464745314
1971-10-03,8.007232203879372
1971-10-04,7.59127336195792
1971-10-05,5.339510183216219
1971-10-06,7.997932649137975
1971-10-07,6.677903105905972
1971-10-08,7.719492026949253
1971-10-09,8.231208124911555
1971-10-10,7.688342199780871
1971-10-11,9.087165053080124
1971-10-12,8.194298315555605
1971-10-13,9.423311277858852
1971-10-14,10.053752628494374
1971-10-15,8.809021436833952
1971-10-16,10.619559940791056
1971-10-17,10.985237221043192
1971-10-18,9.420212333397568
1971-10-19,10.178388162393636
1971-10-20,8.816632353555228
1971-10-21,10.732923137858933
1971-10-22,9.078729826856362
1971-10-23,10.964408156367417
1971-10-24,9.915821997454643
1971-10-25,10.068059158804086
1971-10-26,9.692555617320773
1971-10-27,9.031653479639342
1971-10-28,8.909475623277748
1971-10-29,9.985271879022019
1971-10-30,8.354598585792793
1971-10-31,9.310445153739073
1971-11-01,7.991471066647823
1971-11-02,8.945212171402279
1971-11-03,7.170434898712298
1971-11-04,5.712070262637012
1971-11-05,6.6070318099442025
1971-11-06,6.288419604722411
1971-11-07,7.102666697813237
1971-11-08,6.701377053916145
1971-11-09,5.26204331390716
1971-11-10,4.2899922468264355
1971-11-11,3.4906122928964813
1971-11-12,3.195323435632317
1971-11-13,3.232783505930709
1971-11-14,2.741441734314656
1971-11-15,1.7185697910899231
1971-11-16,3.393546447929542
1971-11-17,2.344074737114329
1971-11-18,-0.6411311905934595
1971-11-19,-0.26035166102798024
1971-11-20,0.2391609284014779
1971-11-21,-0.35664953134493443
1971-11-22,-1.804785929471741
1971-11-23,-2.802273603785931
1971-11-24,-2.1447981385575137
1971-11-25,-3.38945301813878
1971-11-26,-2.9262855354603707
1971-11-27,-2.6076909036814184
1971-11-28,-3.7820683698695285
1971-11-29,-6.436693406641944
1971-11-30,-4.963413619879567
1971-12-01,-4.265215959809746
1971-12-02,-5.682089120338608
1971-12-03,-5.972272951037093
1971-12-04,-8.122390612426141
1971-12-05,-6.120130738472297
1971-12-06,-7.932921452416033
1971-12-07,-7.039522066789662
1971-12-08,-8.457350100460928
1971-12-09,-8.999329824454357
1971-12-10,-7.916413121515212
1971-12-11,-7.7726690088292205
1971-12-12,-7.5351227966764425
1971-12-13,-10.743126876324524
1971-12-14,-8.383204910666656
1971-12-15,-11.083136215793507
1971-12-16,-6.922448504483663
1971-12-17,-9.482556670405868
1971-12-18,-10.7401420685209
1971-12-19,-12.044938236416334
1971-12-20,-9.68011339864464
1971-12-21,-9.767912674324517
1971-12-22,-10.439914625350749
1971-12-23,-10.953278251228026
1971-12-24,-10.006167039998259
1971-12-25,-8.71024790029438
1971-12-26,-11.404743092710568
1971-12-27,-10.459794557118373
1971-12-28,-8.932491750430946
1971-12-29,-9.84884281359239
1971-12-30,-9.863434191714902
1971-12-31,-9.633710127439063
1972-01-01,-9.733365680278464
1972-01-02,-8.479485224658346
1972-01-03,-7.752491852547592
1972-01-04,-9.040349565208476
1972-01-05,-6.431584121694152
1972-01-06,-6.367051208786309
1972-01-07,-6.927694888605733
1972-01-08,-6.18924785759211
1972-01-09,-5.1312412746244
1972-01-10,-6.157917654009732
1972-01-11,-3.5919382110417555
1972-01-12,-5.026879811787878
1972-01-13,-2.7729355480685127
1972-01-14,-3.5464601833687612
1972-01-15,-1.3702487050456766
1972-01-16,-2.1082080687681066
1972-01-17,-2.7589284803681546
1972-01-18,-1.7581051857565786
1972-01-19,-0.49341406912110664
1972-01-20,-0.5101518614417646
1972-01-21,-2.2417437517108283
1972-01-22,-1.7169215150912371
1972-01-23,0.8891010593666383
1972-01-24,-0.20828005866497556
1972-01-25,3.3022307094798338
1972-01-26,1.2188829065832951
1972-01-27,3.9179320081115723
1972-01-28,3.9282706670283094
1972-01-29,3.807046055474206
1972-01-30,4.186268892855705
1972-01-31,4.622999242319424
1972-02-01,5.215515309147163
1972-02-02,3.305119924103499
1972-02-03,6.431660604992062
1972-02-04,7.1846619084055146
1972-02-05,4.95635691053241
1972-02-06,7.886570426741411
1972-02-07,9.072857987884257
1972-02-08,8.847917249459716
1972-02-09,9.452107470763442
1972-02-10,8.34585575988207
1972-02-11,7.8064858008240625
1972-02-12,9.879335528240588
1972-02-13,8.779200096944034
1972-02-14,8.822058036020978
1972-02-15,10.798615160113512
1972-02-16,9.699918240928403
1972-02-17,10.54962703331976
1972-02-18,10.409347595856007
1972-02-19,9.062609387930834
1972-02-20,9.362157332829808
1972-02-21,9.829375826913521
1972-02-22,10.24366239429074
1972-02-23,9.030103162489226
1972-02-24,10.383601852385047
1972-02-25,10.425831530102775
1972-02-26,9.945627579783181
1972-02-27,10.591210039685905
1972-02-28,9.358912692479215
1972-02-29,8.632350073738436
1972-03-01,8.947516843838683
1972-03-02,10.528943749830974
1972-03-03,6.544425492453595
1972-03-04,8.233686274237307
1972-03-05,4.942356762114676
1972-03-06,7.9117542234230855
1972-03-07,9.698560881627305
1972-03-08,6.642306776538389
1972-03-09,6.629208959043346
1972-03-10,6.002554986806741
1972-03-11,5.940316117229824
1972-03-12,6.224967481835224
1972-03-13,5.172101586129728
1972-03-14,4.9478244546024515
1972-03-15,3.918955399155749
1972-03-16,4.2081336193828465
1972-03-17,2.251165726760386
1972-03-18,2.2231884849323804
1972-03-19,2.3232381788195258
1972-03-20,1.4149867028401926
1972-03-21,2.7030162462126928
1972-03-22,0.8455804175087759
1972-03-23,-0.23840921860001268
1972-03-24,-1.0106954195358466
1972-03-25,-1.1695784270007732
1972-03-26,-2.2029223846715826
1972-03-27,-1.9392876264324443
1972-03-28,-2.9220011375649646
1972-03-29,-1.2426870037999331
1972-03-30,-3.7681810962604274
1972-03-31,-4.077382310249254
1972-04-01,-5.579371421838071
1972-04-02,-6.437033171906004
1972-04-03,-5.085174810830318
1972-04-04,-4.905987350610901
1972-04-05,-5.907133843743416
1972-04-06,-5.813493686825625
1972-04-07,-7.157947369762597
1972-04-08,-5.7083834081768225
1972-04-09,-7.221586583038687
1972-04-10,-7.86543665843808
1972-04-11,-7.793122546826582
1972-04-12,-8.087118032868695
1972-04-13,-9.415564255501009
1972-04-14,-11.199571295663995
1972-04-15,-7.79049256017169
1972-04-16,-8.547568133024544
1972-04-17,-10.380737076033942
1972-04-18,-9.002508861417123
1972-04-19,-10.718287218303772
1972-04-20,-9.898720573224004
1972-04-21,-9.371643152781195
1972-04-22,-9.714325809346018
1972-04-23,-10.043085594437917
1972-04-24,-11.701177533165248
1972-04-25,-11.04319439130329
1972-04-26,-10.201370497383529
1972-04-27,-10.005403397823123
1972-04-28,-10.23169556283279
1972-04-29,-9.299029362989154
1972-04-30,-9.141744733114999
1972-05-01,-9.870810938806454
1972-05-02,-7.650732338102623
1972-05-03,-8.896040136308581
1972-05-04,-8.321382353295515
1972-05-05,-10.329458741104148
1972-05-06,-8.898433614140666
1972-05-07,-5.196897552710346
1972-05-08,-7.942494332356496
1972-05-09,-8.678678170936026
1972-05-10,-9.438549641886942
1972-05-11,-6.860112766946411
1972-05-12,-6.207451919742138
1972-05-13,-5.612555126389498
1972-05-14,-4.227793180037688
1972-05-15,-6.339575240775328
1972-05-16,-3.261289107260401
1972-05-17,-2.8350129353055555
1972-05-18,-2.8773379805474164
1972-05-19,-3.00986988612211
1972-05-20,-2.6842977663137333
1972-05-21,-3.3228601433252654
1972-05-22,-1.1328082943516136
1972-05-23,-1.4803856034052656
1972-05-24,-0.19765915483188617
1972-05-25,0.12098344614869512
1972-05-26,1.0039256604256916
1972-05-27,-0.05893856391587238
1972-05-28,0.37832217741863605
1972-05-29,0.7798030965784077
1972-05-30,3.1300548818730087
1972-05-31,3.224627710638143
1972-06-01,4.11293610439332
1972-06-02,4.276016733203226
1972-06-03,3.0274588864766456
1972-06-04,5.467486402013922
1972-06-05,6.660991125723875
1972-06-06,5.078228613954175
