t,x,id
1971-03-31,3.59957759481332e+216,0
1971-04-01,1.0798610852347619e+217,0
1971-04-02,3.2395466764896157e+217,0
1971-04-03,9.718530293063922e+217,0
1971-04-04,2.9155261673694203e+218,0
1971-04-05,8.746479741574141e+218,0
1971-04-06,2.623914294646548e+219,0
1971-04-07,7.871654001466175e+219,0
1971-04-08,2.3614695359988923e+220,0
1971-04-09,7.084328615577027e+220,0
1971-04-10,2.1252745872181797e+221,0
1971-04-11,6.375751770102643e+221,0
1971-04-12,1.9127039338090882e+222,0
1971-04-13,5.738047010493734e+222,0
1971-04-14,1.7213946660875344e+223,0
1971-04-15,5.164125687739256e+223,0
1971-04-16,1.5492202133622934e+224,0
1971-04-17,4.647608161800988e+224,0
1971-04-18,1.3942667052322935e+225,0
1971-04-19,4.182752886306161e+225,0
1971-04-20,1.254811697234617e+226,0
1971-04-21,3.764392586212107e+226,0
1971-04-22,1.129305024360092e+227,0
1971-04-23,3.3878768190015995e+227,0
1971-04-24,1.0163515696064589e+228,0
1971-04-25,3.049020280926055e+228,0
1971-04-26,9.146957560264411e+228,0
1971-04-27,2.744056283675056e+229,0
1971-04-28,8.232075898861932e+229,0
1971-04-29,2.469594884324475e+230,0
1971-04-30,7.4087009979156984e+230,0
1971-05-01,2.2225852031407647e+231,0
1971-05-02,6.667680321570569e+231,0
1971-05-03,2.0002815103706838e+232,0
1971-05-04,6.000776773575671e+232,0
1971-05-05,1.800212705041309e+233,0
1971-05-06,5.400577134718309e+233,0
1971-05-07,1.620154846500372e+234,0
1971-05-08,4.8604096583754424e+234,0
1971-05-09,1.458106433360835e+235,0
1971-05-10,4.374269908184818e+235,0
1971-05-11,1.3122661550534493e+236,0
1971-05-12,3.936754013456285e+236,0
1971-05-13,1.1810128686762424e+237,0
1971-05-14,3.5429986003985195e+237,0
1971-05-15,1.0628875785660086e+238,0
1971-05-16,3.1886267314439255e+238,0
1971-05-17,9.565772182789081e+238,0
1971-05-18,2.8696992517397947e+239,0
1971-05-19,8.609000547026218e+239,0
1971-05-20,2.5826710019791976e+240,0
1971-05-21,7.74792552053943e+240,0
1971-05-22,2.324351410838728e+241,0
1971-05-23,6.972975497435914e+241,0
1971-05-24,2.0918690289734006e+242,0
1971-05-25,6.275536226948194e+242,0
1971-05-26,1.8826396103328872e+243,0
1971-05-27,5.647855058464033e+243,0
1971-05-28,1.6943373859948444e+244,0
1971-05-29,5.082954763999498e+244,0
1971-05-30,1.524869211198755e+245,0
1971-05-31,4.574555980176225e+245,0
1971-06-01,1.3723512982018266e+246,0
1971-06-02,4.1170074075772636e+246,0
1971-06-03,1.2350882763221842e+247,0
1971-06-04,3.705222991585974e+247,0
1971-06-05,1.111554346403338e+248,0
1971-06-06,3.3346253864178074e+248,0
1971-06-07,1.0003763202152254e+249,0
1971-06-08,3.0010950738979557e+249,0
1971-06-09,9.003183562598589e+249,0
1971-06-10,2.7009245713953524e+250,0
1971-06-11,8.102682223066453e+250,0
1971-06-12,2.430777219893972e+251,0
1971-06-13,7.292249319533765e+251,0
1971-06-14,2.1876500940946034e+252,0
1971-06-15,6.562876177823978e+252,0
1971-06-16,1.968840622260266e+253,0
1971-06-17,5.906455174273069e+253,0
1971-06-18,1.7719165447555164e+254,0
1971-06-19,5.315689612365072e+254,0
1971-06-20,1.5946888773423964e+255,0
1971-06-21,4.784012613535761e+255,0
1971-06-22,1.4351875786962822e+256,0
1971-06-23,4.3055141205444485e+256,0
1971-06-24,1.2916396516646955e+257,0
1971-06-25,3.8748752019922044e+257,0
1971-06-26,1.1624494348453058e+258,0
1971-06-27,3.487308927723472e+258,0
1971-06-28,1.0461808654066932e+259,0
1971-06-29,3.138507157889185e+259,0
1971-06-30,9.415415159875307e+259,0
1971-07-01,2.824592654185046e+260,0
1971-07-02,8.473682282302868e+260,0
1971-07-03,2.5420759809392863e+261,0
1971-07-04,7.626141832535449e+261,0
1971-07-05,2.287816716967601e+262,0
1971-07-06,6.863372653398764e+262,0
1971-07-07,2.0589885470309323e+263,0
1971-07-08,6.176895894914242e+263,0
1971-07-09,1.8530478448569644e+264,0
1971-07-10,5.559080764427735e+264,0
1971-07-11,1.667705398498001e+265,0
1971-07-12,5.003059703640919e+265,0
1971-07-13,1.5009009637277113e+266,0
1971-07-14,4.5026520496635145e+266,0
1971-07-15,1.3507803626153894e+267,0
1971-07-16,4.0522953315118287e+267,0
1971-07-17,1.215674872708242e+268,0
1971-07-18,3.646983438353786e+268,0
1971-07-19,1.0940826777143458e+269,0
1971-07-20,3.2822109721861394e+269,0
1971-07-21,9.846521734943131e+269,0
1971-07-22,2.953923166374969e+270,0
1971-07-23,8.861669437930835e+270,0
1971-07-24,2.658470813359976e+271,0
1971-07-25,7.975322387038935e+271,0
1971-07-26,2.3925697005044278e+272,0
1971-07-27,7.177628055606653e+272,0
1971-07-28,2.153264103184542e+273,0
1971-07-29,6.459719369884859e+273,0
1971-07-30,1.9378939293119035e+274,0
1971-07-31,5.813616143716266e+274,0
1971-08-01,1.7440651500714102e+275,0
1971-08-02,5.232136371750902e+275,0
1971-08-03,1.569623188186395e+276,0
1971-08-04,4.708816395142918e+276,0
1971-08-05,1.4126289678981012e+277,0
1971-08-06,4.237839052300294e+277,0
1971-08-07,1.2713373604339768e+278,0
1971-08-08,3.8139690160198666e+278,0
1971-08-09,1.1441777853672204e+279,0
1971-08-10,3.4324945982230756e+279,0
1971-08-11,1.0297367522346353e+280,0
1971-08-12,3.0891753754009042e+280,0
1971-08-13,9.267421483475278e+280,0
1971-08-14,2.7801950525788193e+281,0
1971-08-15,8.340490981408555e+281,0
1971-08-16,2.502119041843208e+282,0
1971-08-17,7.506272368748578e+282,0
1971-08-18,2.251856283877365e+283,0
1971-08-19,6.755492572251774e+283,0
1971-08-20,2.026624888119825e+284,0
1971-08-21,6.07980601446751e+284,0
1971-08-22,1.8239212096052087e+285,0
1971-08-23,5.471701845308119e+285,0
1971-08-24,1.6414920187494687e+286,0
1971-08-25,4.924420452347354e+286,0
1971-08-26,1.4773094547222435e+287,0
1971-08-27,4.431878321785893e+287,0
1971-08-28,1.3295484839910305e+288,0
1971-08-29,3.988600414847414e+288,0
1971-08-30,1.1965666134690798e+289,0
1971-08-31,3.589659307909477e+289,0
1971-09-01,1.076885632760814e+290,0
1971-09-02,3.230620419858251e+290,0
1971-09-03,9.691751825537848e+290,0
1971-09-04,2.9074927178209783e+291,0
1971-09-05,8.72237966505389e+291,0
1971-09-06,2.6166843533270724e+292,0
1971-09-07,7.849964422414782e+292,0
1971-09-08,2.354962735754755e+293,0
1971-09-09,7.064808435255967e+293,0
1971-09-10,2.119418599244521e+294,0
1971-09-11,6.358184004547405e+294,0
1971-09-12,1.907433663651566e+295,0
1971-09-13,5.722236378546302e+295,0
1971-09-14,1.7166515300602397e+296,0
1971-09-15,5.1498964403263626e+296,0
1971-09-16,1.5449514873385787e+297,0
1971-09-17,4.63480212832867e+297,0
1971-09-18,1.3904249385697559e+298,0
1971-09-19,4.1712277164545533e+298,0
1971-09-20,1.2513541853194953e+299,0
1971-09-21,3.7540201675865e+299,0
1971-09-22,1.126193333907941e+300,0
1971-09-23,3.3785418530505505e+300,0
1971-09-24,1.013551111442408e+301,0
1971-09-25,3.040619001296623e+301,0
1971-09-26,9.121754005961063e+301,0
1971-09-27,2.736495302758572e+302,0
1971-09-28,8.20939321223315e+302,0
1971-09-29,2.4627901551711738e+303,0
1971-09-30,7.388287040959191e+303,0
1971-10-01,2.216461085204051e+304,0
1971-10-02,6.649308175208801e+304,0
1971-10-03,1.9947699286959623e+305,0
1971-10-04,5.9842422152508256e+305,0
1971-10-05,1.795252393553019e+306,0
1971-10-06,5.3856963682790304e+306,0
1971-10-07,1.6156906669756975e+307,0
1971-10-08,4.847017271021037e+307,0
1971-10-09,1.4540887625198865e+308,0
1971-10-10,inf,0
1971-10-11,inf,0
1971-10-12,inf,0
1971-10-13,inf,0
1971-10-14,inf,0
1971-10-15,inf,0
1971-10-16,inf,0
1971-10-17,inf,0
1971-10-18,inf,0
1971-10-19,inf,0
1971-10-20,inf,0
1971-10-21,inf,0
1971-10-22,inf,0
1971-10-23,inf,0
1971-10-24,inf,0
1971-10-25,inf,0
1971-10-26,inf,0
1971-10-27,inf,0
1971-10-28,inf,0
1971-10-29,inf,0
1971-10-30,inf,0
1971-10-31,inf,0
1971-11-01,inf,0
1971-11-02,inf,0
1971-11-03,inf,0
1971-11-04,inf,0
1971-11-05,inf,0
1971-11-06,inf,0
1971-11-07,inf,0
1971-11-08,inf,0
1971-11-09,inf,0
1971-11-10,inf,0
1971-11-11,inf,0
1971-11-12,inf,0
1971-11-13,inf,0
1971-11-14,inf,0
1971-11-15,inf,0
1971-11-16,inf,0
1971-11-17,inf,0
1971-11-18,inf,0
1971-11-19,inf,0
1971-11-20,inf,0
1971-11-21,inf,0
1971-11-22,inf,0
1971-11-23,inf,0
1971-11-24,inf,0
1971-11-25,inf,0
1971-11-26,inf,0
1971-11-27,inf,0
1971-11-28,inf,0
1971-11-29,inf,0
1971-11-30,inf,0
1971-12-01,inf,0
1971-12-02,inf,0
1971-12-03,inf,0
1971-12-04,inf,0
1971-12-05,inf,0
1971-12-06,inf,0
1971-12-07,inf,0
1971-12-08,inf,0
1971-12-09,inf,0
1971-12-10,inf,0
1971-12-11,inf,0
1971-12-12,inf,0
1971-12-13,inf,0
1971-12-14,inf,0
1971-12-15,inf,0
1971-12-16,inf,0
1971-12-17,inf,0
1971-12-18,inf,0
1971-12-19,inf,0
1971-12-20,inf,0
